Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,66.300003,67.000000,66.269997,66.830002,49.722519,11565900
2012-01-04,66.629997,66.879997,66.339996,66.800003,49.700199,10595400
2012-01-05,66.440002,66.650002,66.250000,66.519997,49.491863,10085300
2012-01-06,66.510002,66.629997,65.930000,66.360001,49.372829,8421200
2012-01-09,66.250000,66.750000,66.220001,66.639999,49.581158,7836100
2012-01-10,66.849998,66.870003,66.070000,66.330002,49.350517,10318900
2012-01-11,66.099998,66.309998,65.470001,65.680000,48.866905,14676800
2012-01-12,66.000000,66.000000,65.559998,65.809998,48.963631,29758100
2012-01-13,65.559998,65.830002,65.370003,65.809998,48.963631,33539100
2012-01-17,65.959999,66.510002,65.949997,66.260002,49.298431,35728800
2012-01-18,65.900002,66.129997,65.820000,66.029999,49.519676,10386800
2012-01-19,65.959999,66.250000,65.419998,66.080002,49.557178,9346600
2012-01-20,65.629997,66.250000,65.449997,66.230003,49.669666,12190100
2012-01-23,65.910004,65.940002,64.779999,65.000000,48.747215,14828100
2012-01-24,64.639999,64.750000,64.040001,64.500000,48.372242,9742400
2012-01-25,64.379997,65.150002,64.180000,64.980003,48.732224,10913100
2012-01-26,65.099998,65.379997,64.730003,64.800003,48.597221,11932100
2012-01-27,64.309998,64.970001,63.660000,64.300003,48.222240,10979900
2012-01-30,63.799999,63.799999,63.029999,63.209999,47.404785,12492000
2012-01-31,63.419998,63.549999,62.700001,63.040001,47.277294,11358600
2012-02-01,63.419998,63.700001,63.189999,63.209999,47.404785,12900500
2012-02-02,63.349998,63.630001,63.250000,63.320000,47.487286,12613100
2012-02-03,63.360001,63.860001,62.560001,62.770000,47.074814,17440500
2012-02-06,62.860001,63.610001,62.779999,63.509998,47.629768,9851200
2012-02-07,63.560001,63.910000,63.369999,63.700001,47.772270,8901600
2012-02-08,63.720001,63.779999,63.439999,63.639999,47.727272,8174800
2012-02-09,63.840000,64.099998,63.529999,64.040001,48.027260,9152000
2012-02-10,63.599998,63.980000,63.549999,63.880001,47.907261,8295500
2012-02-13,64.150002,64.379997,64.059998,64.230003,48.169746,6899400
2012-02-14,64.099998,64.480003,64.089996,64.480003,48.357235,6997700
2012-02-15,64.820000,64.940002,64.379997,64.550003,48.409725,11651700
2012-02-16,64.779999,65.400002,64.650002,65.199997,48.897205,10823300
2012-02-17,65.489998,65.540001,64.900002,64.910004,48.679726,10281600
2012-02-21,64.989998,65.070000,64.349998,64.419998,48.312237,10037700
2012-02-22,64.239998,64.709999,64.169998,64.440002,48.327232,7029500
2012-02-23,64.349998,66.570000,64.250000,66.419998,49.812157,20163300
