Date,Open,High,Low,Close,Adj Close,Volume
2019-03-20,52.750000,53.500000,49.500000,49.799999,43.866920,2350800
2019-03-21,49.990002,50.000000,48.200001,48.980000,43.144615,1764700
2019-03-22,48.799999,49.950001,48.160000,48.599998,42.809887,844700
2019-03-25,48.599998,49.400002,48.000000,49.150002,43.294373,440900
2019-03-26,49.000000,49.750000,48.180000,48.849998,43.030109,504700
2019-03-27,49.000000,50.779999,49.000000,50.099998,44.131180,1788600
2019-03-28,50.900002,51.000000,49.915001,50.849998,44.791832,585400
2019-03-29,49.520000,52.480000,49.180000,51.630001,45.478897,1769000
2019-04-01,52.299999,54.389999,51.250000,53.500000,47.126110,19663400
2019-04-02,55.119999,57.389999,54.299999,56.250000,49.548485,17414200
2019-04-03,57.080002,57.200001,55.509998,56.880001,50.103428,15066200
2019-04-04,57.200001,60.520000,57.099998,59.709999,52.596260,13309200
2019-04-05,58.389999,58.980000,56.270000,57.240002,50.420536,17000800
2019-04-08,56.500000,58.389999,56.270000,57.150002,50.341259,10764600
2019-04-09,56.799999,57.200001,56.080002,56.270000,49.566105,9179900
2019-04-10,55.990002,56.410000,55.099998,55.709999,49.072819,9081900
2019-04-11,55.700001,56.209999,54.830002,54.889999,48.350513,7346100
2019-04-12,55.930000,58.330002,55.930000,58.299999,51.354252,9281700
2019-04-15,58.570000,58.849998,57.290001,57.779999,50.896202,5727300
2019-04-16,58.709999,58.990002,57.840000,58.500000,51.530422,6681600
2019-04-17,58.950001,59.049999,58.200001,58.320000,51.371864,6420700
2019-04-18,58.360001,58.610001,57.549999,57.770000,50.887394,5178800
2019-04-22,57.480000,58.410000,57.259998,57.889999,50.993103,4401700
2019-04-23,57.290001,57.840000,57.000000,57.639999,50.772884,5687200
2019-04-24,57.490002,57.889999,55.865002,55.980000,49.310650,5431300
2019-04-25,55.759998,55.980000,54.820000,55.330002,48.738094,6260500
2019-04-26,55.299999,55.599998,54.950001,55.250000,48.667622,4009800
2019-04-29,55.049999,55.685001,54.799999,55.500000,48.887833,5935200
2019-04-30,55.759998,57.205002,55.599998,56.730000,49.971298,6454100
2019-05-01,56.820000,57.480000,55.880001,56.130001,49.442780,7644400
2019-05-02,55.540001,56.490002,52.029999,52.700001,46.421429,13932700
2019-05-03,53.200001,53.349998,51.720001,53.299999,46.949944,7401700
2019-05-06,52.150002,54.029999,51.700001,53.459999,47.090874,6089500
2019-05-07,52.860001,53.325001,52.650002,52.950001,46.641640,7330800
2019-05-08,53.330002,53.395000,52.310001,52.480000,46.227634,5390700
2019-05-09,52.259998,53.139999,51.549999,52.930000,46.624023,4579700
2019-05-10,52.939999,53.714001,52.490002,53.070000,46.747341,4758100
2019-05-13,52.279999,52.549999,50.759998,50.950001,44.879913,4213100
2019-05-14,51.330002,53.000000,50.840000,52.480000,46.227634,4204500
2019-05-15,51.980000,53.325001,51.669998,52.950001,46.641640,2928700
2019-05-16,53.290001,53.549999,52.730000,52.980000,46.668060,3689700
2019-05-17,52.340000,52.520000,50.660000,50.799999,44.747780,4440800
2019-05-20,50.400002,50.540001,49.919998,50.080002,44.113567,5168400
