Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,104.480003,105.290001,102.070000,102.519997,93.121979,3824300
2017-01-04,102.889999,104.309998,102.510002,103.139999,93.685158,3668300
2017-01-05,103.029999,103.360001,101.220001,102.129997,92.767754,4180400
2017-01-06,102.029999,103.769997,101.199997,103.190002,93.730568,3862400
2017-01-09,103.730003,103.739998,101.900002,102.419998,93.031151,2968600
2017-01-10,102.559998,104.239998,101.910004,103.419998,93.939491,3562700
2017-01-11,103.349998,104.830002,103.029999,104.269997,94.711586,2864800
2017-01-12,104.269997,104.959999,103.349998,104.699997,95.102150,2397000
2017-01-13,104.510002,105.449997,104.279999,105.250000,95.601738,2743400
2017-01-17,104.699997,104.820000,102.849998,103.370003,93.894081,3401800
2017-01-18,102.260002,104.370003,101.529999,103.769997,94.257401,5363900
2017-01-19,108.209999,108.980003,105.440002,106.239998,96.500977,10103900
2017-01-20,106.830002,108.639999,106.610001,108.599998,98.644630,6440000
2017-01-23,108.639999,108.639999,106.930000,107.989998,98.090561,3932200
2017-01-24,108.150002,109.250000,107.599998,108.720001,98.753654,4564900
2017-01-25,109.290001,111.000000,109.010002,110.419998,100.297791,5137900
2017-01-26,110.250000,111.379997,109.480003,110.150002,100.052551,4607200
2017-01-27,110.349998,110.360001,108.139999,109.199997,99.189629,3555400
2017-01-30,108.940002,108.959999,106.339996,108.000000,98.099648,5334200
2017-01-31,108.129997,108.580002,106.220001,106.580002,96.809814,4534600
2017-02-01,107.040001,108.070000,106.400002,107.699997,97.827148,4374500
2017-02-02,107.199997,107.580002,105.900002,107.300003,97.463806,4225900
2017-02-03,107.480003,108.839996,107.349998,108.510002,98.562881,3249600
2017-02-06,108.360001,108.690002,107.580002,107.690002,97.818047,2858100
2017-02-07,108.190002,108.760002,107.349998,107.650002,97.781723,3493400
2017-02-08,107.519997,107.930000,106.269997,107.339996,97.500153,3901400
2017-02-09,107.339996,107.879997,107.120003,107.419998,97.572815,3603900
2017-02-10,107.879997,108.489998,107.709999,107.870003,97.981560,2778000
2017-02-13,108.089996,109.300003,107.889999,108.320000,98.390289,2640000
2017-02-14,108.070000,109.160004,107.739998,109.160004,99.153313,2890300
2017-02-15,108.529999,109.989998,108.169998,109.779999,99.716454,3352900
2017-02-16,109.480003,110.000000,108.500000,109.389999,99.362221,2811100
2017-02-17,109.430000,109.820000,107.959999,109.820000,99.752785,4246300
2017-02-21,110.000000,110.820000,109.349998,109.669998,99.616554,4169800
2017-02-22,109.180000,109.440002,107.949997,108.870003,98.889877,4206100
2017-02-23,109.139999,109.500000,106.260002,106.699997,96.918793,4876600
2017-02-24,105.610001,107.760002,105.169998,107.739998,98.421524,4632500
2017-02-27,107.820000,108.000000,106.480003,107.500000,98.202293,3288500
2017-02-28,107.529999,108.080002,107.089996,107.940002,98.604240,3756600
2017-03-01,109.040001,110.650002,109.040001,110.110001,100.586555,4064900
2017-03-02,110.050003,110.239998,108.910004,109.050003,99.618248,2739700
2017-03-03,109.080002,109.279999,108.239998,109.019997,99.590851,2304900
2017-03-06,108.760002,109.639999,108.500000,109.430000,99.965355,2989100
2017-03-07,109.099998,109.519997,108.160004,108.360001,98.987907,3331200
2017-03-08,108.360001,108.459999,106.410004,106.709999,97.480614,3454900
2017-03-09,106.809998,107.139999,105.739998,106.180000,96.996468,4131200
2017-03-10,106.889999,106.989998,105.720001,106.279999,97.087822,3316200
2017-03-13,106.360001,106.790001,105.949997,106.449997,97.243103,3514800
2017-03-14,105.949997,106.279999,104.320000,104.370003,95.343018,4303800
2017-03-15,104.589996,106.139999,104.099998,105.580002,96.448349,3496100
2017-03-16,105.500000,106.320000,105.000000,105.449997,96.329590,3645300
2017-03-17,105.430000,106.050003,105.099998,105.989998,96.822899,11395400
2017-03-20,105.750000,105.980003,105.000000,105.080002,95.991600,3444900
2017-03-21,105.440002,105.610001,103.199997,103.650002,94.685280,3846300
2017-03-22,103.550003,104.500000,103.070000,104.059998,95.059822,4101200
2017-03-23,103.989998,105.139999,103.599998,103.870003,94.886261,2587700
2017-03-24,103.989998,104.610001,103.440002,103.959999,94.968468,2734700
2017-03-27,102.900002,104.519997,102.410004,104.019997,95.023277,3812000
2017-03-28,104.050003,105.889999,103.830002,105.500000,96.375282,4237100
2017-03-29,104.809998,106.169998,104.410004,105.580002,96.448349,2905000
2017-03-30,105.739998,107.459999,105.320000,106.940002,97.690720,2961000
2017-03-31,106.980003,107.089996,105.900002,105.919998,96.758942,2888300
2017-04-03,106.160004,106.779999,105.080002,105.500000,96.375282,2889000
2017-04-04,105.709999,107.239998,105.129997,107.199997,97.928223,3445400
2017-04-05,107.949997,109.540001,106.570000,106.760002,97.526291,2938100
2017-04-06,104.790001,107.389999,104.769997,107.070000,97.809479,4556100
2017-04-07,107.330002,107.779999,106.570000,107.029999,97.772942,2205000
2017-04-10,107.570000,108.389999,107.449997,107.620003,98.311905,2631700
2017-04-11,107.209999,107.769997,106.260002,107.610001,98.302773,2298800
2017-04-12,108.080002,108.129997,105.480003,105.570000,96.439217,3046400
2017-04-13,105.500000,106.070000,104.779999,104.779999,95.717552,2372700
2017-04-17,104.900002,106.010002,104.120003,105.980003,96.813766,2773900
