Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,60.486275,61.321568,59.219608,61.149021,61.149021,2188600
2017-01-04,61.325489,61.643139,60.933334,61.392159,61.392159,1066600
2017-01-05,61.286274,61.423531,60.709805,61.062744,61.062744,740500
2017-01-06,61.066666,61.368626,60.658825,61.247059,61.247059,1056400
2017-01-09,61.231373,61.713726,60.784313,61.666668,61.666668,1102600
2017-01-10,61.721569,62.494118,61.509804,61.996078,61.996078,1689800
2017-01-11,61.803921,62.250980,61.074509,61.866665,61.866665,1576600
2017-01-12,61.513725,61.737255,60.905884,61.619606,61.619606,1135000
2017-01-13,61.588234,62.392159,61.588234,62.372547,62.372547,1161500
2017-01-17,62.203922,62.490196,61.988235,62.266666,62.266666,887600
2017-01-18,62.494118,62.690197,62.094116,62.623528,62.623528,922300
2017-01-19,62.466667,62.576469,61.768627,61.854900,61.854900,827400
2017-01-20,62.019608,62.223530,61.164707,61.529411,61.529411,1749300
2017-01-23,61.529411,61.815685,60.690197,60.921570,60.921570,963100
2017-01-24,61.019608,61.650982,60.533333,61.537254,61.537254,987800
2017-01-25,61.725491,62.937256,61.537254,62.858822,62.858822,1333300
2017-01-26,62.725491,62.819607,62.113724,62.439217,62.439217,1253000
2017-01-27,62.599998,62.635296,62.058823,62.607841,62.607841,893200
2017-01-30,62.501961,62.650982,61.827450,62.086273,62.086273,1313200
2017-01-31,62.050980,62.721569,61.701962,62.690197,62.690197,1305000
2017-02-01,62.741177,62.901962,62.105881,62.690197,62.690197,1164500
2017-02-02,62.572548,63.298038,62.266666,63.223530,63.223530,1031200
2017-02-03,63.576469,63.894119,63.098038,63.788235,63.788235,881200
2017-02-06,63.533333,63.792156,63.141178,63.760784,63.760784,1015400
2017-02-07,63.819607,64.337257,63.615685,64.305885,64.305885,1833400
2017-02-08,64.168625,64.560783,63.964706,64.160782,64.160782,1628100
2017-02-09,64.109802,64.898041,63.850979,64.647057,64.647057,1215000
2017-02-10,64.498039,64.988235,63.525490,64.733330,64.733330,708800
2017-02-13,65.066666,65.156860,64.443138,64.749016,64.749016,1242600
2017-02-14,64.803925,65.537254,64.752945,65.352943,65.352943,1224000
2017-02-15,65.101959,65.890198,65.019608,65.843140,65.843140,1284900
2017-02-16,65.800003,65.988235,65.254906,65.588234,65.588234,1827000
2017-02-17,65.450981,65.933334,64.901962,65.925491,65.925491,2296700
2017-02-21,67.058823,69.215683,66.666664,67.847061,67.847061,3250700
2017-02-22,67.862747,68.596077,67.694115,67.701958,67.701958,1696200
2017-02-23,67.784317,67.921570,67.258827,67.419609,67.419609,1589900
2017-02-24,67.337257,68.070587,67.086273,68.050980,68.050980,1047700
2017-02-27,68.105881,68.360786,67.890198,68.054901,68.054901,989100
2017-02-28,67.768631,67.803925,66.854904,67.278435,67.278435,2041000
